X,Y,Z,weapon
-1164.3442,-826.6108,11776.031,m4a1_silencer
-2044.3207,-4.7854614,11868.031,ak47
-295.49817,-582.57074,11774.031,m4a1_silencer
-1007.20984,-1420.8807,11776.031,mp9
-595.181,-1079.1914,11776.031,ak47
-2053.5803,917.4548,11776.031,ak47
-977.80475,808.95026,11776.031,ak47
-2376.3154,997.06024,11744.031,ak47
-2358.1138,730.7262,11797.031,ak47
-2359.954,979.03394,11744.031,ak47
-1766.0144,-214.5802,11776.031,ak47
-1394.2922,602.8671,11874.031,awp
-904.81866,-1399.2129,11779.429,awp
-546.9679,-1054.1993,11776.031,m4a1_silencer
-1021.8244,-1187.876,11776.031,mp9
-1093.0828,-703.35657,11776.031,awp
-1029.0557,-677.50055,11776.031,awp
-919.0485,57.52759,11776.031,awp
-1367.4694,965.9107,11776.031,m4a1_silencer
-1718.3923,596.15216,11776.031,m4a1_silencer
-1753.5974,927.74817,11776.031,m4a1_silencer
-1752.2938,925.4312,11776.031,m4a1_silencer
-1022.9348,-691.46423,11890.0625,m4a1
-414.0387,-192.78809,11776.031,m4a1_silencer
-351.9239,-182.1175,11776.031,m4a1_silencer
-439.55182,-493.75684,11776.031,m4a1
-74.755554,-1016.1521,11776.031,m4a1_silencer
-2259.3093,-285.96216,11621.689,usp_silencer
-2268.3203,-281.32642,11626.195,usp_silencer
-888.6938,-139.56714,11776.031,usp_silencer
-549.8283,-230.02484,11776.031,usp_silencer
-1005.98346,-1294.1658,11757.626,m4a1_silencer
-1745.2703,-382.3421,11776.031,m4a1_silencer
-1043.8153,-1387.5331,11784.031,m4a1_silencer
-158.0982,-163.30457,11776.031,m4a1_silencer
-224.11414,-36.227417,11873.031,famas
-591.06537,-1055.0508,11776.993,m4a1_silencer
-1321.2511,-155.35596,11488.031,ak47
-1156.5463,-49.095276,11488.031,ak47
-1891.8484,-1198.4397,11534.959,m4a1_silencer
-549.79016,-1402.139,11776.031,m4a1_silencer
-340.66895,-906.47327,11776.031,hegrenade
-328.42603,-889.61414,11776.031,m4a1_silencer
-1135.3242,-1124.2985,11776.031,ak47
-1134.4535,-1143.677,11776.031,ak47
-780.67346,-143.17017,11488.031,mp9
-2457.9934,1084.8403,11753.589,awp
-2554.2769,1083.2682,11753.405,awp
-2513.251,1053.204,11749.704,awp
-1677.7258,867.0648,11776.031,ak47
-2018.0908,101.03125,11776.031,m4a1_silencer
-1150.6504,-851.7817,11776.031,m4a1_silencer
-83.30908,-1101.1893,11776.031,m4a1_silencer
-153.71777,-1447.9812,11776.031,ak47
-105.58728,-1396.6311,11776.031,ak47
-1513.9089,-388.55835,11776.031,aug
-165.19385,-1464.0381,11776.031,ak47
-107.45691,-1389.5531,11776.031,ak47
-90.01764,-1345.112,11776.031,ak47
-1819.3892,1034.8772,11747.454,aug
-1740.4662,1038.4243,11747.89,hegrenade
-2422.004,730.1129,11744.031,m4a1_silencer
-1474.458,931.88763,11776.031,m4a1_silencer
-2347.532,737.8844,11797.031,m4a1_silencer
-2615.263,229.051,11752.781,aug
-920.5997,47.736233,11776.031,m4a1_silencer
-1480.9619,594.17,11874.031,awp
-64.94147,-266.66028,11776.031,m4a1_silencer
-125.56641,-59.581665,11776.031,aug
-987.36523,-1170.9879,11763.27,m4a1_silencer
-583.56555,-164.85437,11776.031,awp
-482.24048,-167.26544,11776.031,awp
-345.7077,179.06996,11776.031,inferno
-145.02612,138.94405,11776.031,m4a1
-2592.368,266.17368,11749.97,usp_silencer
-2519.0417,363.13303,11744.031,usp_silencer
-1071.9164,-116.75391,11488.031,usp_silencer
-1070.8699,406.65558,11776.031,aug
-2477.9468,282.82944,11744.031,m4a1_silencer
-759.7272,352.44257,11783.031,m4a1_silencer
-825.5986,-107.68182,11776.031,m4a1_silencer
-218.63965,-727.88635,11776.031,m4a1_silencer
-1787.1537,671.8035,11776.031,mp9
-1695.1624,790.6125,11776.031,aug
-1876.1825,542.9967,11776.031,mp9
-2215.498,26.763048,11552.031,xm1014
-405.08118,-1478.524,11776.031,aug
-936.6983,-1307.7615,11761.866,m4a1_silencer
-1055.2767,-1199.0332,11776.031,xm1014
