X,Y,Z,weapon
612.69165,-215.10693,-415.96875,m4a1_silencer
646.56757,-213.30078,-415.96875,m4a1_silencer
575.312,-225.12463,-415.96875,hegrenade
400.03177,-247.2013,-639.96875,awp
928.75397,-517.7336,-767.96875,m4a1
832.16095,56.916103,-639.96875,awp
1303.9288,-2424.8442,-415.96875,m4a1
1155.6995,-1679.3777,-639.96875,m4a1
1131.0199,-1572.2583,-639.96875,m4a1
1777.1073,-1712.1152,-415.96875,awp
-119.68518,-397.19287,-415.96875,m4a1_silencer
1006.90796,-367.0421,-127.96875,m4a1_silencer
905.3441,-335.8344,-413.96875,m4a1_silencer
824.0462,-1219.5355,-415.96875,m4a1_silencer
1076.0958,-1540.7036,-639.96875,m4a1
791.55566,93.83431,-639.96875,hegrenade
200.4543,-1347.7793,-775.96875,ak47
415.94003,-52.61548,-639.96875,m4a1_silencer
810.9762,-1554.0734,-415.96875,ak47
815.02905,-1552.3928,-415.96875,ak47
815.02905,-1552.3928,-415.96875,ak47
970.49097,-1634.6119,-415.96875,ak47
