X,Y,Z,weapon
154.07655,-1330.493,-415.96875,ak47
902.97504,-2347.911,-415.96875,ak47
1161.3391,-2305.6282,-415.96875,ak47
837.55396,-307.41467,-127.96875,ak47
1095.3556,-346.11688,-127.96875,ak47
1053.0906,-349.03943,-127.96875,ak47
876.7263,-1380.8186,-607.96875,galilar
1314.9536,-1986.5785,-415.46875,awp
1659.5105,-1829.8157,-415.96875,tec9
1412.6735,-489.74774,-415.46875,ak47
1110.26,-673.8062,-415.96875,ak47
1302.2379,-593.7844,-239.96875,ak47
416.31573,-1103.8268,-391.96875,ak47
839.0894,-1180.0676,-415.96875,ak47
403.8902,-961.7178,-391.96875,awp
466.79645,-1361.8945,-415.96875,awp
227.35161,-1543.768,-36.461426,ak47
1049.7312,-1600.0187,-415.96875,ak47
1290.8452,-684.20087,-415.96875,ak47
160.63353,29.412823,-415.96875,ak47
522.90155,-1321.1908,-415.96875,mac10
338.844,-735.59467,-402.8993,galilar
358.60736,-619.0565,-415.96875,galilar
779.82526,-1820.2166,-407.96875,ak47
1429.8359,-958.91125,-415.96875,m4a1_silencer
1246.6498,-728.788,-415.96875,glock
1262.0527,-721.63654,-415.96875,glock
1532.8893,-2441.095,-559.96875,glock
1008.8258,-446.1892,-127.96875,glock
1105.308,-316.68628,-127.96875,p250
1249.5367,-448.01294,-127.96875,glock
102.3017,-918.6022,-305.3764,inferno
612.99994,-920.7892,-414.96875,mac10
-56.079346,-1244.7948,-415.96875,galilar
848.87787,-743.0954,-399.96826,mac10
1543.2462,-671.1763,-415.96875,galilar
291.1513,-1086.3928,-391.96875,ak47
383.56528,-831.2771,-330.55273,mac10
850.8358,-724.6365,-399.96826,ak47
152.1979,-1350.7262,-415.96875,mac10
209.13934,-1303.8298,-415.96875,galilar
755.5955,-1583.7429,-415.96875,galilar
670.9255,-1557.9915,-415.96875,ak47
241.49373,-1081.6409,-414.9666,galilar
531.7714,-783.0979,-399.96875,galilar
258.0332,137.62706,-415.3191,ak47
278.39615,104.31628,-415.3191,ak47
882.0194,-1069.1342,-767.96875,tec9
251.97081,-397.51855,-415.96875,ak47
878.318,-2327.559,-415.96875,ak47
511.9303,-1216.6704,-415.96875,ak47
543.69525,-1253.0992,-415.96875,ak47
507.42346,-1036.487,-771.96875,ak47
410.13928,-2321.5461,-415.96875,galilar
1200.2122,-1949.4727,-639.96875,galilar
66.32941,-2225.7441,-415.96875,ssg08
-38.860657,-1165.0299,-415.46875,deagle
497.59106,-560.0283,-767.96875,deagle
671.34937,-536.2238,-757.3972,deagle
478.01254,-1374.7915,-415.96875,glock
1313.75,-958.6912,-767.96875,glock
1350.3888,-940.64166,-767.96875,glock
161.98466,130.46306,-415.96875,galilar
307.0997,75.19537,-415.96875,galilar
214.13843,-1485.7374,-44.21228,deagle
152.38226,-1189.6744,-415.96875,ak47
1369.8416,-1023.9639,-767.96875,ak47
1086.5747,-1183.8901,-698.70233,ak47
459.59338,-2361.379,-415.96875,galilar
1515.5027,-2016.8296,-639.46875,galilar
980.1204,-1661.6527,-639.96875,ak47
-285.5091,-1006.111,-415.96875,galilar
520.8786,-674.00806,-399.96875,ak47
690.02734,-1703.4479,-239.96875,galilar
853.64856,-1776.4484,-223.96875,galilar
1344.4119,-434.7967,-127.96875,galilar
1014.4698,-335.6958,-127.96875,galilar
817.1407,-304.45117,-127.96875,galilar
1239.5804,-999.5581,-415.96875,ak47
1158.2158,-1981.8743,-415.96875,glock
1937.116,-778.92365,-343.36713,inferno
1180.9862,-329.03198,-127.96875,ak47
158.31422,-918.41144,-287.96875,ak47
161.13068,-1193.9012,-415.96875,ak47
-143.99475,-597.8184,-415.96875,awp
720.7192,96.80565,-638.7073,ak47
178.88712,-694.5975,-415.96875,ak47
-454.2965,-1024.1844,-415.96875,ak47
-181.30853,-546.9192,-415.96875,ak47
301.771,-1335.381,-413.96875,ak47
537.4435,-1283.1049,-415.96875,ak47
509.6483,-1259.5052,-415.96875,ak47
378.03134,-879.5505,-391.96875,ak47
873.48834,400.5148,-430.30457,ak47
804.77747,-1718.4191,-415.96875,awp
741.23395,319.84897,-566.7578,ak47
972.00037,-1372.9542,-607.96875,ak47
936.17096,188.78683,-415.96875,ak47
392.04156,-1610.5947,-706.6014,ak47
225.56714,-1568.3029,-767.96875,ak47
