X,Y,Z,weapon
964.87787,2507.921,96.53125,ak47
335.01532,1978.464,97.27501,inferno
730.66077,393.80832,0.5486064,usp_silencer
598.08594,711.4704,1.0721893,usp_silencer
-688.7165,269.27866,9.333744,m4a1_silencer
-507.07373,253.11554,3.03125,m4a1_silencer
461.59918,1722.157,4.1708584,mp9
-2025.9703,1202.326,33.7581,fiveseven
-92.67493,2196.9333,-127.679504,ak47
-1393.8044,2773.9277,17.554098,fiveseven
-1504.7999,2729.1086,8.1169815,fiveseven
1446.0754,524.17694,-94.67743,m4a1
582.3038,718.50867,1.1527486,awp
-379.08972,1595.1467,-126.7605,m4a1
-13.575562,1348.4281,0.3270259,awp
-135.72546,1371.9824,-0.1340332,awp
-256.31628,321.35327,-0.6987915,ak47
1361.6672,904.6606,-8.9953,m4a1_silencer
1511.9375,1394.7211,-4.991333,awp
1382.5497,1150.5007,-9.175781,m4a1
1574.5758,1125.6653,0.7765341,awp
605.1256,727.122,1.026608,ak47
1396.177,1950.3479,-8.091064,awp
-389.87012,1613.9927,-126.72064,ak47
1406.9928,2473.1821,45.143517,ak47
290.02167,1700.2797,56.82418,ak47
1388.8251,1485.7214,-7.2213745,p250
-2.984497,1348.0299,0.27137804,awp
534.13763,2707.9854,96.50961,usp_silencer
793.4086,2719.4316,96.036476,usp_silencer
780.3952,2724.6707,96.03125,usp_silencer
1016.8694,2595.4707,96.53125,usp_silencer
1306.1455,1770.039,1.0312481,usp_silencer
179.45557,122.25626,8.031256,mp9
686.2409,314.2971,0.82347345,m4a1_silencer
-1820.8776,1873.1991,132.03125,fiveseven
-1975.8868,21.665644,9.031251,fiveseven
-396.17944,2327.8774,-110.28119,ssg08
-500.6817,1419.971,-110.96875,deagle
-1648.6122,1068.019,31.735928,ak47
-614.251,2329.4885,-112.77661,m4a1_silencer
-566.5834,2340.4065,-110.148254,m4a1_silencer
-841.1279,2086.133,-91.47156,m4a1_silencer
-283.7129,2180.0803,-126.27283,m4a1_silencer
-1717.1687,2469.968,66.03125,ak47
336.1282,2124.936,-125.06079,m4a1_silencer
-1493.0312,2199.7607,-0.26538086,m4a1_silencer
-319.11084,2014.2852,-127.02338,m4a1_silencer
-377.9687,1910.549,-126.02753,awp
-539.5539,1682.1986,-117.0661,m4a1_silencer
-1764.9099,1814.0281,3.1743426,m4a1_silencer
-1777.4514,2503.6724,30.824135,m4a1_silencer
-1851.2645,2534.6592,32.01636,m4a1_silencer
-1387.2668,2685.542,125.03125,m4a1_silencer
-1635.1351,2560.4907,133.78125,usp_silencer
291.94974,1473.3799,0.58155346,m4a1_silencer
73.93497,1376.028,-0.057861328,m4a1_silencer
243.35703,1349.699,0.24481964,m4a1_silencer
532.34155,2094.102,127.03873,awp
-384.0111,1471.2686,-126.16144,m4a1_silencer
171.65968,1370.2167,-0.14624023,m4a1_silencer
691.3499,369.3426,0.7668252,awp
1041.2201,2612.9785,96.53126,awp
1174.2095,2561.3271,96.575195,awp
1222.7872,2776.162,118.915054,awp
362.0564,1961.2012,96.04588,fiveseven
1197.5648,851.6883,0.04138899,p250
1387.5355,1280.7029,-10.407654,m4a1_silencer
-1866.0505,2304.4924,2.1287355,ak47
-1538.1086,2796.4905,8.335687,m4a1_silencer
-1553.611,2836.3665,9.234258,m4a1_silencer
-1317.1935,2670.8489,130.03125,m4a1_silencer
1577.6261,1387.0956,0.7904315,usp_silencer
-1411.7648,2682.8606,125.03125,usp_silencer
393.6195,2084.038,-125.29321,usp_silencer
376.59375,2260.9565,-125.809204,usp_silencer
-1235.4879,2270.9238,5.2951756,hkp2000
1267.5924,2047.1456,1.6131692,mp9
1253.6997,2047.5989,1.7150931,mp9
1261.3246,2047.6404,1.7138143,mp9
1483.6079,2014.2012,-10.275818,mp9
660.8002,767.6053,0.7044425,famas
-284.67657,2198.0437,-125.65338,awp
-1676.5381,1894.5671,-0.16491699,famas
-1672.9929,1903.4948,-0.24371338,famas
-1537.3374,2588.8506,3.5298443,m4a1_silencer
1441.8485,1943.6709,-10.354858,awp
1533.6941,1873.2153,-8.018677,awp
1579.9081,1862.6111,-7.1887207,awp
59.584713,1369.6631,0.0019788742,ak47
956.5193,2090.1177,-11.153564,m4a1
-1273.6262,2683.4683,130.03125,m4a1
-1293.861,2681.9336,130.03125,m4a1
-1262.8486,2599.9226,107.49624,m4a1
-1395.9937,2021.3146,4.933589,ak47
-447.0592,1650.4186,-125.423584,m4a1_silencer
486.4276,1572.8286,1.6154041,m4a1_silencer
299.59378,1539.4264,2.856761,ak47
198.52727,1359.0193,-0.03125,ak47
1587.9003,1017.6557,0.8404598,ak47
-248.71783,1375.8588,32.03125,ak47
-1162.9928,1361.9508,-110.30847,m4a1
-952.9557,1494.2141,-111.50946,awp
1470.1089,1258.836,-11.106934,m4a1
-49.033386,1580.8125,2.3297281,m4a1_silencer
-2025.8577,1443.4058,33.675293,m4a1_silencer
-1994.9718,1588.1917,31.39425,m4a1_silencer
-1944.4717,1738.7079,32.972687,hegrenade
-378.02643,2171.2957,-126.40491,awp
-1394.6937,2679.6748,125.03125,ak47
-1395.0952,2608.4292,119.03125,ak47
766.68604,2191.2278,-52.67163,awp
1360.9603,2069.509,-6.538147,awp
-547.04816,1776.745,-117.6026,ak47
277.32492,1538.568,75.128365,awp
-603.99207,1803.7004,-117.62683,m4a1_silencer
400.94165,2446.1794,-119.96875,awp
871.9996,2115.6902,-28.758057,m4a1_silencer
-75.151855,1512.327,0.54231524,m4a1_silencer
1294.447,693.46277,-22.632202,m4a1_silencer
1292.5771,686.31836,-24.922913,m4a1_silencer
203.83148,1352.72,0.034552097,usp_silencer
106.784424,1399.1675,-0.24395752,usp_silencer
892.4568,2253.0266,-10.963867,fiveseven
1317.0427,2653.293,100.13522,ssg08
784.9192,2086.2144,-47.737976,famas
1583.5907,1876.2413,-7.741089,famas
564.0624,2332.5486,29.03125,m4a1_silencer
-1707.9639,1657.3099,2.5906596,usp_silencer
-1668.8265,1646.2563,2.4005616,usp_silencer
-1598.4489,1702.5391,61.03125,usp_silencer
-1903.4264,2144.3064,-1.8266602,usp_silencer
-603.2794,2126.292,-118.4917,usp_silencer
-61.220947,2274.2205,-126.809814,famas
-1483.8319,2193.396,-0.14086914,m4a1_silencer
-414.71747,2366.4648,-104.085144,ssg08
-1100.2487,1112.0706,-34.537476,deagle
-1368.2482,2681.571,128.63174,ssg08
-1365.6292,2664.4084,130.03125,ssg08
30.594666,1541.9016,0.8148241,p250
681.7244,357.08542,0.8235049,m4a1_silencer
-541.74023,1756.3209,-116.868164,m4a1_silencer
953.5014,856.7024,1.0068264,ak47
608.11273,2379.9683,67.03125,m4a1_silencer
1488.3928,2160.4736,-9.958923,m4a1_silencer
-2141.225,2255.8635,1.8856134,ak47
-1310.8676,2682.4119,130.03125,awp
-986.765,2337.9988,-41.90619,ak47
-421.78107,966.2094,-43.974854,ak47
-144.30347,1358.6415,-0.08154297,usp_silencer
-66.41547,1449.56,-0.48132324,p250
704.8283,1192.7928,123.03125,m4a1_silencer
-770.826,2362.55,-95.68005,m4a1_silencer
1587.1304,1080.9459,1.3508816,awp
-574.5314,2108.289,-118.59589,awp
0.6618455,2199.9062,-129.61249,m4a1_silencer
-1959.6744,1638.7123,32.835052,m4a1_silencer
-64.968994,2010.0308,-49.888977,famas
-2081.2803,3117.9644,35.3888,awp
-2060.5452,3113.3428,34.799004,awp
-2048.751,3112.672,34.478,usp_silencer
1296.0398,1241.1682,1.03125,ak47
1293.979,1243.706,1.03125,ak47
-378.8474,2276.9954,-116.296326,awp
1393.2977,1181.9409,-9.624512,m4a1_silencer
878.98627,1070.9629,0.88780737,ak47
281.1401,1529.3254,75.12815,awp
1302.6279,2487.0916,69.02139,awp
1285.6885,1998.5236,1.031251,ak47
1350.8638,2541.1782,71.07904,deagle
636.73315,2379.9033,67.03125,m4a1_silencer
-2157.9685,1882.8032,4.17032,ak47
-1415.548,2780.4363,16.321503,m4a1_silencer
-1852.8057,2068.4146,-4.135071,ak47
-1350.1725,2157.8396,2.126989,ak47
-1520.7092,2506.0896,1.1661992,ak47
