X,Y,Z,weapon
1165.0682,456.46002,111.47681,awp
1919.8121,357.81946,161.03125,awp
2584.1282,-83.325195,94.48733,ak47
1954.8372,35.464417,125.58206,ak47
2407.9717,1235.9688,180.03125,ak47
1959.0264,57.169857,125.92347,tec9
-192.38983,810.9161,37.791935,p250
1188.0298,194.47827,189.42601,glock
1931.5966,1914.9486,160.03125,p250
1837.2937,1658.0706,160.03125,p250
1186.9366,-365.0202,260.03125,ak47
1222.1226,355.7388,128.03125,deagle
157.53773,1238.4855,94.989494,glock
114.673225,1432.1963,102.90028,mp9
203.26982,1578.0096,108.982735,inferno
297.93887,663.40106,21.604431,ak47
748.5532,404.49887,95.18928,galilar
157.5524,1258.5487,95.51178,ak47
2365.9036,1916.5038,136.1294,ak47
691.3357,1918.4524,265.9842,ak47
916.5867,3417.5298,128.03125,ak47
372.83615,1680.9705,134.03128,galilar
2395.7957,899.74744,163.19669,galilar
2138.2156,-325.9679,97.96591,ak47
2562.7717,-77.578125,95.52276,ak47
2432.454,-286.4978,96.54347,ak47
152.72116,3009.7378,160.94109,ak47
533.23627,2680.5728,161.53123,awp
1443.6825,587.0079,117.7831,glock
263.5802,92.40389,229.53125,ak47
69.882744,904.1565,80.516235,ak47
1001.2953,-659.7144,97.54674,ak47
292.05957,1928.8623,139.23712,glock
530.9491,2718.3533,161.53123,glock
1032.7347,2657.947,136.54977,glock
54.86594,739.5752,80.03125,deagle
293.78152,677.78546,25.829165,mp9
1366.7434,454.03214,121.95129,ak47
1292.8894,338.315,129.53125,ak47
152.08609,1426.3507,100.95363,deagle
1226.686,2968.1553,128.03166,tec9
884.7661,2133.4768,136.36629,tec9
1957.5831,-207.14124,256.03125,ak47
1450.7124,60.594044,132.03125,ak47
2392.8105,-272.463,95.723625,ak47
2467.8584,-231.65796,102.03125,ak47
2567.893,-84.44794,94.635574,ak47
1266.3796,448.47324,119.58172,galilar
865.9656,2203.1448,136.12363,ak47
862.55597,228.30219,154.31898,galilar
2.0549195,830.77466,80.03125,ak47
2584.0156,4.8108306,240.03125,ak47
1258.795,338.01758,128.15944,ak47
1842.7632,-75.12616,142.03125,awp
