X,Y,Z,weapon
206.69354,-637.03436,162.09947,m4a1_silencer
-1196.2549,-903.7264,37.143227,ak47
-1203.85,-860.14233,39.63566,ak47
468.02054,-353.1891,189.03125,m4a1_silencer
1383.9299,-741.9881,6.708732,awp
-423.06995,477.66574,175.03125,m4a1_silencer
-1258.8286,-94.1228,106.03125,m4a1_silencer
-1740.5814,1095.8197,52.03125,m4a1_silencer
-843.48236,1159.9686,79.17749,awp
-1046.0208,923.9302,69.299736,m4a1_silencer
1363.1592,-774.61395,3.5090213,m4a1_silencer
915.45654,-859.97046,27.65041,m4a1_silencer
351.33353,-123.31799,208.46178,mp9
1385.6908,621.32104,131.62901,awp
1178.7677,959.4611,104.67325,awp
-313.45648,-718.5075,115.03125,m4a1_silencer
1127.5626,-103.75806,130.53125,awp
